,id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,geometry,index_right,PB_NAME,PB_NUM,WATER_TYPE,AREA_KM2,UW_Wrack,,,,
461,108392061,Sat Mar 12 2022 09:46:32 GMT+1100 (GMT+11),12-03-22,2022-03-11 22:46:32 UTC,Magadan,5413527,elyw,Ely Wallis,2022-03-11 22:54:41 UTC,2022-07-31 04:21:28 UTC,research,CC-BY,https://www.inaturalist.org/observations/108392061,https://inaturalist-open-data.s3.amazonaws.com/photos/182487322/medium.jpg,,,,3,0,FALSE,3,"Murramarang National Park, Pretty Beach, NSW, AU",-35.56998841,150.3657046,5,,,,5,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (150.3657046427 -35.56998841),,,,,,W,,,,
462,108392722,12-03-22 9:42,12-03-22,2022-03-11 22:42:54 UTC,Sydney,5372735,andrew_k_00,,2022-03-11 23:02:44 UTC,2022-07-31 04:21:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/108392722,https://inaturalist-open-data.s3.amazonaws.com/photos/182489443/medium.jpeg,,,,3,0,FALSE,2,"Pretty Beach NSW 2539, Australia",-35.56993925,150.3656996,10,,,,10,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (150.3656996135 -35.5699392501),,,,,,W,,,,
463,108393195,Sat Mar 12 2022 09:56:53 GMT+1100 (GMT+11),12-03-22,2022-03-11 22:56:53 UTC,Magadan,5411135,jenna_wraith,Jenna wraith,2022-03-11 23:11:07 UTC,2022-07-31 04:21:25 UTC,research,,https://www.inaturalist.org/observations/108393195,https://static.inaturalist.org/photos/182494433/medium.jpg,,,,3,0,FALSE,3,"Murramarang National Park, Pretty Beach, NSW, AU",-35.57008513,150.3652768,4,,,,4,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (150.3652767623 -35.5700851273),,,,,,W,,,,
464,108403951,12-03-22 10:04,12-03-22,2022-03-11 23:04:33 UTC,Sydney,55092,eroger,Erin,2022-03-12 02:13:42 UTC,2022-07-31 04:21:15 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/108403951,https://inaturalist-open-data.s3.amazonaws.com/photos/182509505/medium.jpeg,,,,1,0,FALSE,2,"Murramarang Rd opp Merry St, Kioloa NSW 2539, Australia",-35.55882708,150.3751365,,,,,,,,FALSE,,,Life,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (150.3751364722 -35.5588270833),,,,,,W,,,,
465,108405079,12-03-22 9:53,12-03-22,2022-03-11 22:53:13 UTC,Sydney,708886,peggydnew,Peggy Newman,2022-03-12 02:31:38 UTC,2022-07-31 04:21:09 UTC,research,CC-BY,https://www.inaturalist.org/observations/108405079,https://inaturalist-open-data.s3.amazonaws.com/photos/182511500/medium.jpeg,,,,3,0,FALSE,2,"Pretty Beach NSW 2539, Australia",-35.5701728,150.3653479,,,,,,,,FALSE,gps,gps,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (150.3653478997 -35.5701728),,,,,,W,,,,
466,108469511,12-03-22 10:09,12-03-22,2022-03-11 23:09:55 UTC,Sydney,1421199,p_brenton,Peter B,2022-03-13 00:08:08 UTC,2023-06-06 21:10:49 UTC,research,CC0,https://www.inaturalist.org/observations/108469511,https://inaturalist-open-data.s3.amazonaws.com/photos/182632162/medium.jpeg,,,,3,0,FALSE,2,"Murramarang, Shoalhaven - Pt B, AU-NS, AU",-35.57021539,150.3646773,164,,,,164,,,FALSE,gps,gps,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (150.3646772727 -35.5702153861),,,,,,W,,,,
468,108555661,13-03-22,13-03-22,,Sydney,104385,paulaboer,Paula Boer,2022-03-14 01:40:28 UTC,2022-07-31 04:21:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/108555661,https://inaturalist-open-data.s3.amazonaws.com/photos/182793110/medium.jpg,,,,3,0,FALSE,,pretty beach,-35.571057,150.364367,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (150.364367 -35.571057),,,,,,W,,,,
469,108559180,2022/03/14 10:29 AM AEDT,14-03-22,2022-03-13 23:29:00 UTC,Sydney,2584563,kalimata,,2022-03-14 02:33:40 UTC,2022-07-31 04:21:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/108559180,https://inaturalist-open-data.s3.amazonaws.com/photos/182798970/medium.jpg,,"La Perouse, Sydney, NSW","Lots of Kelp washed up at La Perouse, in the little inlet.",2,0,FALSE,,"Sydney NSW, Australia",-33.98827348,151.2294044,32,,,,32,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.2294044362 -33.9882734788),,,,,,W,,,,
470,108565352,14-03-22 12:52,14-03-22,2022-03-14 01:52:40 UTC,Sydney,1421199,p_brenton,Peter B,2022-03-14 04:34:37 UTC,2023-06-06 21:10:49 UTC,needs_id,CC0,https://www.inaturalist.org/observations/108565352,https://inaturalist-open-data.s3.amazonaws.com/photos/182812664/medium.jpeg,,,Goblet shaped erect and fairly rigid seaweed,0,0,FALSE,2,"Shoalhaven - Pt B, AU-NS, AU",-35.04971979,150.677227,176,,,,176,,,FALSE,gps,gps,seaweed,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (150.6772270426 -35.0497197887),,,,,,W,,,,
471,108566394,2022/03/12 10:03 AM AEDT,12-03-22,2022-03-11 23:03:00 UTC,Sydney,1138587,thebeachcomber,Thomas Mesaglio,2022-03-14 04:51:36 UTC,2022-11-17 03:22:17 UTC,research,CC-BY,https://www.inaturalist.org/observations/108566394,https://inaturalist-open-data.s3.amazonaws.com/photos/182813216/medium.jpeg,,,,2,0,FALSE,,"Murramarang, Shoalhaven - Pt B, New South Wales, Australia",-35.56996944,150.3652639,4,,,,4,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (150.3652638889 -35.5699694444),,,,,,W,,,,
472,108849301,2022/03/17 3:02 PM AEST,17-03-22,2022-03-17 05:02:00 UTC,Brisbane,4464942,duka_skalamera,Dubravka Skalamera,2022-03-18 03:28:05 UTC,2022-08-30 10:54:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/108849301,https://inaturalist-open-data.s3.amazonaws.com/photos/183348285/medium.jpeg,,"marine, intertidal",,2,0,FALSE,,"Point Lookout QLD 4183, Australia",-27.42466667,153.5403667,30,,,,30,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (153.5403666667 -27.4246666667),,,,,,W,,,,
473,109171886,2022/03/21 1:51 PM AEDT,21-03-22,2022-03-21 02:51:00 UTC,Sydney,2211311,adrian2370,Adrian Gale,2022-03-21 20:43:30 UTC,2022-07-31 04:20:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/109171886,https://inaturalist-open-data.s3.amazonaws.com/photos/183950290/medium.jpeg,,,,1,0,FALSE,,"Barcoongere NSW 2460, Australia",-29.94880884,153.2586596,8,,,,8,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (153.2586596158 -29.9488088449),,,,,,W,,,,
474,109349226,Wed Mar 23 2022 18:02:29 GMT+1100 (GMT+11),23-03-22,2022-03-23 07:02:29 UTC,Magadan,5436874,jamespsimpson,James,2022-03-24 04:24:28 UTC,2022-07-31 04:20:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/109349226,https://inaturalist-open-data.s3.amazonaws.com/photos/184284486/medium.jpg,,,,3,0,FALSE,3,"Maroubra Bay, Maroubra, NSW, AU",-33.95325673,151.2581455,22,,,,22,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.2581454666 -33.9532567305),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,W,,,,
475,109516247,Sat Mar 26 2022 15:16:47 GMT+1100 (GMT+11),26-03-22,2022-03-26 04:16:47 UTC,Magadan,4931251,trolley,,2022-03-26 04:17:02 UTC,2022-07-31 04:20:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/109516247,https://inaturalist-open-data.s3.amazonaws.com/photos/184595910/medium.jpg,,,,2,0,FALSE,3,"Breakwater Rd, Apollo Bay, VIC, AU",-38.7602993,143.6778683,5,,,,5,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (143.6778683403 -38.7602993008),,,,,,W,,,,
476,109719547,Mon Mar 28 2022 12:56:07 GMT+1100 (GMT+11),28-03-22,2022-03-28 01:56:07 UTC,Magadan,5451940,amandeep17,,2022-03-28 01:56:33 UTC,2022-07-31 04:20:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/109719547,https://inaturalist-open-data.s3.amazonaws.com/photos/184971030/medium.jpg,,,,3,0,FALSE,3,"Frenchmans Cove, La Perouse, NSW, AU",-33.98813662,151.2294443,4,,,,4,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.2294443419 -33.9881366166),,,,,,W,,,,
478,109901187,2022/03/27 11:13 AM AEST,27-03-22,2022-03-27 01:13:00 UTC,Brisbane,2702800,tuppsnz,Penelope Lind,2022-03-30 05:38:31 UTC,2022-12-25 15:52:27 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/109901187,https://inaturalist-open-data.s3.amazonaws.com/photos/185298487/medium.jpg,,,,3,0,FALSE,,"Maria Island, Tasmania 7190, Australia",-42.6451462,148.0649697,11985,,,,11985,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (148.0649697 -42.6451462),,,,,,U,,,,
479,109902191,2022/03/27 1:27 PM AEDT,27-03-22,2022-03-27 02:27:00 UTC,Sydney,969302,tonydiver,Tony Strazzari,2022-03-30 06:01:26 UTC,2022-07-31 04:20:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/109902191,https://inaturalist-open-data.s3.amazonaws.com/photos/185317253/medium.jpeg,,,,2,0,FALSE,,Boat Harbour,-32.78875515,152.1133528,55,,,,55,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (152.1133528413 -32.7887551508),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,U,,,,
480,110147872,2022/04/01 11:28 AM AEDT,01-04-22,2022-04-01 00:28:00 UTC,Sydney,5456177,ind_k,,2022-04-02 03:14:33 UTC,2022-07-31 04:18:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110147872,https://inaturalist-open-data.s3.amazonaws.com/photos/185764717/medium.jpeg,,,,3,0,FALSE,,"Sydney NSW, Australia",-34.06973611,151.1479806,5,,,,5,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.1479805556 -34.0697361111),,,,,,W,,,,
481,110947011,2022/04/07 4:53 PM UTC,07-04-22,2022-04-07 16:53:00 UTC,UTC,2765858,ethan241,Ethan Craft,2022-04-10 10:32:44 UTC,2022-07-31 04:18:44 UTC,research,,https://www.inaturalist.org/observations/110947011,https://static.inaturalist.org/photos/187237713/medium.jpeg,,,,1,0,FALSE,,"Arrawarra NSW 2456, Australia",-30.04892761,153.1952443,61,,,,61,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (153.1952443265 -30.0489276144),,,,,,W,,,,
482,110954715,2022/04/09 12:13 PM UTC,09-04-22,2022-04-09 12:13:00 UTC,UTC,2765858,ethan241,Ethan Craft,2022-04-10 12:48:09 UTC,2022-07-31 04:18:38 UTC,research,,https://www.inaturalist.org/observations/110954715,https://static.inaturalist.org/photos/187253508/medium.jpeg,,,,2,0,FALSE,,"Emerald Beach NSW 2456, Australia",-30.17637078,153.1895435,15,,,,15,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (153.1895434837 -30.1763707835),20,Central Eastern Shelf Transition,39,Transitional Waters,43033.89089,W,,,,
483,111374899,2021/01/29 4:51 PM AEDT,29-01-21,2021-01-29 05:51:00 UTC,Sydney,5492421,bessy3,,2022-04-14 01:55:22 UTC,2022-07-31 04:18:34 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/111374899,https://inaturalist-open-data.s3.amazonaws.com/photos/188009349/medium.jpeg,,,,1,0,FALSE,,"Bega Valley, AU-NS, AU",-36.89612441,149.9182421,31,,,,31,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (149.9182421037 -36.8961244063),33,Southeast Shelf Transition,37,Transitional Waters,59612.67573,W,,,,
484,111458855,2022-04-14 11:39:56 AM GMT+10:00,14-04-22,2022-04-14 01:39:56 UTC,Sydney,5301936,r2d2robot,Arturo,2022-04-14 21:35:45 UTC,2023-04-16 23:59:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111458855,https://inaturalist-open-data.s3.amazonaws.com/photos/188157117/medium.jpeg,,,,4,0,FALSE,2,"The Cove VIC 3268, Australia",-38.50057219,142.6906891,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (142.6906890833 -38.5005721944),,,,,,W,,,,
486,112356707,22-04-22 8:18,22-04-22,2022-04-21 22:18:07 UTC,Sydney,3539077,rockpooling,Bastian Phelan,2022-04-22 05:58:07 UTC,2023-04-11 12:21:10 UTC,research,,https://www.inaturalist.org/observations/112356707,https://static.inaturalist.org/photos/189783679/medium.jpeg,,,,1,0,FALSE,2,Malua Bay,-35.79300528,150.2168644,3386,,,,3386,,,FALSE,gps,gps,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (150.216864422 -35.7930052843),,,,,,W,,,,
488,112493411,23-04-22 16:00,23-04-22,2022-04-23 06:00:00 UTC,Sydney,1687326,biniek-io,Michal,2022-04-23 09:41:29 UTC,2023-10-01 09:56:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/112493411,https://inaturalist-open-data.s3.amazonaws.com/photos/190011398/medium.jpg,,,destroyed kelp in Sydney Harbour after recent floods and storms,4,0,FALSE,,"Sydney NSW, Australia",-33.7998812,151.2784157,56,,,,56,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.2784157452 -33.7998812026),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,U,,,,
489,112526328,23-04-22 11:33,23-04-22,2022-04-23 01:33:00 UTC,Sydney,3539077,rockpooling,Bastian Phelan,2022-04-23 15:37:09 UTC,2023-04-11 12:21:10 UTC,needs_id,,https://www.inaturalist.org/observations/112526328,https://static.inaturalist.org/photos/190067671/medium.jpeg,,,,0,0,FALSE,2,"Malua Bay NSW 2536, Australia",-35.79300528,150.2168644,3393,,,,3393,,,FALSE,gps,gps,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (150.216864422 -35.7930052843),,,,,,W,,,,
490,112526420,23-04-22 11:32,23-04-22,2022-04-23 01:32:48 UTC,Sydney,3539077,rockpooling,Bastian Phelan,2022-04-23 15:37:52 UTC,2023-04-11 12:21:10 UTC,research,,https://www.inaturalist.org/observations/112526420,https://static.inaturalist.org/photos/190067844/medium.jpeg,,,,1,0,FALSE,2,"Malua Bay NSW 2536, Australia",-35.79300528,150.2168644,3393,,,,3393,,,FALSE,gps,gps,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (150.216864422 -35.7930052843),,,,,,W,,,,
491,112526755,23-04-22 11:25,23-04-22,2022-04-23 01:25:15 UTC,Sydney,3539077,rockpooling,Bastian Phelan,2022-04-23 15:40:20 UTC,2023-04-11 12:21:10 UTC,needs_id,,https://www.inaturalist.org/observations/112526755,https://static.inaturalist.org/photos/190068425/medium.jpeg,,,,0,0,FALSE,2,Malua Bay,-35.79300528,150.2168644,3386,,,,3386,,,FALSE,gps,gps,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (150.216864422 -35.7930052843),,,,,,W,,,,
492,112587883,23-04-22 11:25,23-04-22,2022-04-23 01:25:10 UTC,Sydney,3539077,rockpooling,Bastian Phelan,2022-04-23 22:17:46 UTC,2023-04-11 12:21:10 UTC,research,,https://www.inaturalist.org/observations/112587883,https://static.inaturalist.org/photos/190173861/medium.jpeg,,,,2,0,FALSE,2,Malua Bay,-35.79300528,150.2168644,3386,,,,3386,,,FALSE,gps,gps,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (150.216864422 -35.7930052843),,,,,,W,,,,
493,112631745,16-10-21 9:47,16-10-21,2021-10-15 22:47:23 UTC,Sydney,356301,eschlogl,Erik Schlogl,2022-04-24 05:19:47 UTC,2022-07-31 04:17:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/112631745,https://inaturalist-open-data.s3.amazonaws.com/photos/190256459/medium.jpg,,class-bulkobservationfile-user_id-356301-filename-sydney53-csv-project_id-2022-04-23 22:19:42 -0700.csv,,2,0,FALSE,,"""Shelly Beach, Manly, New South Wales, Australia""",-33.79901864,151.2971878,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.2971878 -33.79901864),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,U,,,,
494,112820659,2022-04-17 16:16:16+10:00,17-04-22,2022-04-17 06:16:16 UTC,Hobart,3558554,boogan_boy,,2022-04-25 11:12:51 UTC,2022-12-25 15:52:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/112820659,https://static.inaturalist.org/photos/190593798/medium.jpg,,,,4,0,FALSE,3,"Break O'Day, AU-TS, AU",-41.81412833,148.2644367,29,,,,29,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (148.2644366667 -41.8141283333),38,Tasmanian Shelf Province,36,Cold Temperate Waters,32372.19251,W,,,,
495,113326878,15-04-22 16:31,15-04-22,2022-04-15 06:31:44 UTC,Sydney,4247202,onieferret,,2022-04-29 06:27:34 UTC,2022-08-01 08:31:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/113326878,https://inaturalist-open-data.s3.amazonaws.com/photos/191490565/medium.jpeg,,,,2,0,FALSE,2,"Tomakin NSW 2537, Australia",-35.8313593,150.191371,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (150.191371 -35.8313593),33,Southeast Shelf Transition,37,Transitional Waters,59612.67573,W,,,,
498,114069765,2022-05-01 09:16:27+10:00,01-05-22,2022-04-30 23:16:27 UTC,Melbourne,4920081,mskimh,,2022-05-01 02:23:10 UTC,2022-07-31 04:17:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114069765,https://inaturalist-open-data.s3.amazonaws.com/photos/192664060/medium.jpg,,,,1,0,FALSE,3,"Western Port, Somers, VIC, AU",-38.39779667,145.1797033,239,,,,239,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (145.1797033333 -38.3977966667),,,,,,W,,,,
499,114125170,01-05-22 9:53,01-05-22,2022-04-30 23:53:00 UTC,Sydney,2211311,adrian2370,Adrian Gale,2022-05-01 06:51:22 UTC,2022-07-31 04:17:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114125170,https://inaturalist-open-data.s3.amazonaws.com/photos/192755650/medium.jpeg,,,,2,0,FALSE,,"Corindi Beach NSW 2456, Australia",-30.026055,153.2050233,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (153.2050233333 -30.026055),,,,,,W,,,,
500,114165971,01-05-22 20:37,01-05-22,2022-05-01 10:37:00 UTC,Melbourne,1851309,donnahall,Donna Hall,2022-05-01 10:52:03 UTC,2022-12-13 03:56:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114165971,https://inaturalist-open-data.s3.amazonaws.com/photos/192815313/medium.jpg,,,,3,0,FALSE,,"Lower Bluff St Leonards VIC 3223, Australia",-38.18721667,144.7126713,122,,,,122,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (144.7126713259 -38.1872166728),,,,,,W,,,,
501,114631416,29-04-22 13:43,29-04-22,2022-04-29 03:43:00 UTC,Sydney,1138587,thebeachcomber,Thomas Mesaglio,2022-05-02 11:00:54 UTC,2022-11-17 03:22:17 UTC,research,CC-BY,https://www.inaturalist.org/observations/114631416,https://inaturalist-open-data.s3.amazonaws.com/photos/193553468/medium.jpeg,,,,1,0,FALSE,,"Warringah, New South Wales, Australia",-33.73351389,151.3038472,4,,,,4,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (151.3038472222 -33.7335138889),27,Central Eastern Shelf Province,38,Warm Temperate Waters,18222.39388,W,,,,
502,115494631,05-05-22 10:54,05-05-22,2022-05-05 00:54:00 UTC,Sydney,2750876,dj_maple,Dion Maple,2022-05-05 02:45:27 UTC,2022-07-31 04:16:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/115494631,https://inaturalist-open-data.s3.amazonaws.com/photos/194917808/medium.jpeg,,,,2,0,FALSE,,"Jervis Bay JBT 2540, Australia",-35.12445208,150.7631006,60,,,,60,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (150.7631006407 -35.1244520816),,,,,,U,,,,
503,115528280,05-05-22 15:38,05-05-22,2022-05-05 05:38:00 UTC,Sydney,2211311,adrian2370,Adrian Gale,2022-05-05 08:39:22 UTC,2022-07-31 04:16:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/115528280,https://inaturalist-open-data.s3.amazonaws.com/photos/194979472/medium.jpeg,,,,2,0,FALSE,,"Valla Beach NSW 2448, Australia",-30.59039037,153.0131329,15,,,,15,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (153.0131329316 -30.5903903715),,,,,,W,,,,
505,117090347,15-05-22 13:20,15-05-22,2022-05-15 03:20:00 UTC,Sydney,2750876,dj_maple,Dion Maple,2022-05-15 04:48:40 UTC,2022-07-31 04:15:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/117090347,https://inaturalist-open-data.s3.amazonaws.com/photos/197705264/medium.jpeg,,,,1,0,FALSE,,"Jervis Bay, AU-JB, AU",-35.1820179,150.695487,30,,,,30,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (150.6954869627 -35.1820179043),33,Southeast Shelf Transition,37,Transitional Waters,59612.67573,NOT KELP,,,,
506,120911574,09-06-22 8:08,09-06-22,2022-06-08 22:08:00 UTC,Sydney,2211311,adrian2370,Adrian Gale,2022-06-09 03:29:02 UTC,2022-07-31 04:10:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/120911574,https://inaturalist-open-data.s3.amazonaws.com/photos/204555238/medium.jpeg,,,,2,0,FALSE,,"Bundagen NSW 2454, Australia",-30.44639833,153.0620567,,,,,,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (153.0620566667 -30.4463983333),,,,,,W,,,,
507,121146280,2022-06-10 14:55:55+10:00,10-06-22,2022-06-10 04:55:55 UTC,Melbourne,2366151,douch,James K. Douch,2022-06-10 21:18:34 UTC,2022-07-31 04:10:50 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/121146280,https://inaturalist-open-data.s3.amazonaws.com/photos/204974199/medium.jpg,,,,2,0,FALSE,3,"Beach Rd, Beaumaris, VIC, AU",-37.99527167,145.0361778,5,,,,5,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (145.0361778333 -37.9952716667),,,,,,W,,,,
508,121150465,2022-06-10 13:10:57+10:00,10-06-22,2022-06-10 03:10:57 UTC,Melbourne,2366151,douch,James K. Douch,2022-06-10 21:51:18 UTC,2022-07-31 04:10:49 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/121150465,https://inaturalist-open-data.s3.amazonaws.com/photos/204981165/medium.jpg,,,,2,0,FALSE,3,"Mentone Beach, Mentone, VIC, AU",-37.987245,145.0549167,5,,,,5,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (145.0549166667 -37.987245),,,,,,W,,,,
510,124968891,2022-07-06 10:00:45+10:00,06-07-22,2022-07-06 00:00:45 UTC,Sydney,3978426,thelosthuman,N.S-TheLostHuman,2022-07-06 02:33:20 UTC,2022-07-06 02:37:01 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/124968891,https://inaturalist-open-data.s3.amazonaws.com/photos/211881309/medium.jpg,,,,0,0,FALSE,3,"Culburra Beach, Culburra Beach, NSW, AU",-34.92783,150.7693633,4,,,,4,,,FALSE,,,,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (150.7693633333 -34.92783),,,,,,W,,,,
511,124969123,2022-07-06 09:49:34+10:00,06-07-22,2022-07-05 23:49:34 UTC,Sydney,3978426,thelosthuman,N.S-TheLostHuman,2022-07-06 02:36:20 UTC,2022-07-31 04:09:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/124969123,https://inaturalist-open-data.s3.amazonaws.com/photos/211881752/medium.jpg,,,,3,0,FALSE,3,"Haven St, Culburra Beach, NSW, AU",-34.934075,150.7738333,85,,,,85,,,FALSE,,,Common Kelp,Ecklonia radiata,Common Kelp,Chromista,197104,POINT (150.7738333333 -34.934075),,,,,,W,,,,
